"Date","Upstream1_MinDO","Location.x","Impoundment1_MinDO","Location.y","Diff"
2018-07-16,5.46667,"Upstream1",4.08333,"Impoundment1",1.38334
2018-07-17,5.66333,"Upstream1",4.42,"Impoundment1",1.24333
2018-07-18,5.92667,"Upstream1",3.31667,"Impoundment1",2.61
2018-07-19,5.76333,"Upstream1",2.29667,"Impoundment1",3.46666
2018-07-20,5.65667,"Upstream1",1.18,"Impoundment1",4.47667
2018-07-21,5.64667,"Upstream1",0.983333,"Impoundment1",4.663337
2018-07-22,5.64,"Upstream1",1.85333,"Impoundment1",3.78667
2018-07-23,4.93333,"Upstream1",3.37333,"Impoundment1",1.56
2018-07-24,4.17667,"Upstream1",2.97333,"Impoundment1",1.20334
2018-07-25,0.923333,"Upstream1",0.653333,"Impoundment1",0.27
2018-07-26,0.0733333,"Upstream1",2.06667,"Impoundment1",-1.9933367
2018-07-27,0,"Upstream1",0.806667,"Impoundment1",-0.806667
2018-07-28,0,"Upstream1",0.786667,"Impoundment1",-0.786667
2018-07-29,0,"Upstream1",1.33667,"Impoundment1",-1.33667
2018-07-30,0,"Upstream1",3.76333,"Impoundment1",-3.76333
2018-07-31,0,"Upstream1",4.81667,"Impoundment1",-4.81667
2018-08-01,0,"Upstream1",2.75,"Impoundment1",-2.75
2018-08-02,0,"Upstream1",0.103333,"Impoundment1",-0.103333
2018-08-03,0,"Upstream1",0.0233333,"Impoundment1",-0.0233333
2018-08-04,0,"Upstream1",6.26,"Impoundment1",-6.26
2018-08-05,0,"Upstream1",5.47333,"Impoundment1",-5.47333
2018-08-06,0,"Upstream1",4.75,"Impoundment1",-4.75
2018-08-07,0,"Upstream1",4.27333,"Impoundment1",-4.27333
2018-08-08,0,"Upstream1",3.22333,"Impoundment1",-3.22333
2018-08-09,0,"Upstream1",3.21667,"Impoundment1",-3.21667
2018-08-10,0,"Upstream1",2.78,"Impoundment1",-2.78
2018-08-11,5.76667,"Upstream1",5.45333,"Impoundment1",0.31334
2018-08-12,4.99333,"Upstream1",5.87667,"Impoundment1",-0.88334
2018-08-13,4.79667,"Upstream1",6.13333,"Impoundment1",-1.33666
2018-08-14,0.173333,"Upstream1",6.30333,"Impoundment1",-6.129997
2018-08-15,0,"Upstream1",6.4,"Impoundment1",-6.4
2018-08-16,0,"Upstream1",6.31333,"Impoundment1",-6.31333
2018-08-17,0,"Upstream1",6.16333,"Impoundment1",-6.16333
2018-08-18,0,"Upstream1",6.06667,"Impoundment1",-6.06667
2018-08-19,0,"Upstream1",6.12333,"Impoundment1",-6.12333
2018-08-20,0,"Upstream1",6.14333,"Impoundment1",-6.14333
2018-08-21,0,"Upstream1",6.14333,"Impoundment1",-6.14333
2018-08-22,0,"Upstream1",6.09667,"Impoundment1",-6.09667
2018-08-23,0,"Upstream1",6.07667,"Impoundment1",-6.07667
2018-08-24,0,"Upstream1",6.24667,"Impoundment1",-6.24667
2018-08-25,6.09,"Upstream1",6.74667,"Impoundment1",-0.65667
2018-08-26,5.97,"Upstream1",6.68333,"Impoundment1",-0.71333
2018-08-27,6.16,"Upstream1",6.39667,"Impoundment1",-0.23667
2018-08-28,6.08,"Upstream1",5.75667,"Impoundment1",0.32333
2018-08-29,6.13333,"Upstream1",6.15333,"Impoundment1",-0.0200000000000005
2018-08-30,6.00667,"Upstream1",6.00333,"Impoundment1",0.00333999999999968
2018-08-31,6.05667,"Upstream1",6.09667,"Impoundment1",-0.0399999999999991
2018-09-01,5.84667,"Upstream1",5.85667,"Impoundment1",-0.0100000000000007
2018-09-02,5.74667,"Upstream1",6.01333,"Impoundment1",-0.26666
2018-09-03,4.97,"Upstream1",5.91333,"Impoundment1",-0.94333
2018-09-04,5.17667,"Upstream1",5.54,"Impoundment1",-0.36333
2018-09-05,4.53667,"Upstream1",5.19333,"Impoundment1",-0.65666
2018-09-06,6.13667,"Upstream1",NA,NA,NA
2018-09-07,6.03667,"Upstream1",NA,NA,NA
2018-09-08,6.10333,"Upstream1",NA,NA,NA
2018-09-09,5.90667,"Upstream1",NA,NA,NA
2018-09-10,5.77667,"Upstream1",NA,NA,NA
2018-09-11,5.72667,"Upstream1",NA,NA,NA
2018-09-12,3.89,"Upstream1",NA,NA,NA
2018-09-13,2.06333,"Upstream1",NA,NA,NA
2018-09-14,1.49333,"Upstream1",NA,NA,NA
2018-09-15,6.00667,"Upstream1",NA,NA,NA
2018-09-16,5.76667,"Upstream1",NA,NA,NA
2018-09-17,3.24667,"Upstream1",NA,NA,NA
2018-09-18,2.58333,"Upstream1",NA,NA,NA
2018-09-19,1.02,"Upstream1",NA,NA,NA
2018-09-20,1.12667,"Upstream1",NA,NA,NA
2018-09-21,1.73,"Upstream1",NA,NA,NA
2018-09-22,2.20333,"Upstream1",NA,NA,NA
2018-09-23,1.67,"Upstream1",NA,NA,NA
2018-09-24,3.34667,"Upstream1",NA,NA,NA
2018-09-25,3.12333,"Upstream1",NA,NA,NA
2018-09-26,6.91,"Upstream1",NA,NA,NA
2018-09-27,6.91,"Upstream1",NA,NA,NA
2018-09-28,7.38,"Upstream1",NA,NA,NA
2018-09-29,7.60333,"Upstream1",NA,NA,NA
2018-09-30,7.65667,"Upstream1",NA,NA,NA
2018-10-01,7.58,"Upstream1",NA,NA,NA
2018-10-02,7.59,"Upstream1",NA,NA,NA
2018-10-03,7.66333,"Upstream1",NA,NA,NA
2018-10-04,7.78,"Upstream1",NA,NA,NA
2018-10-05,7.55333,"Upstream1",NA,NA,NA
2018-10-06,7.69667,"Upstream1",NA,NA,NA
2018-10-07,7.91667,"Upstream1",NA,NA,NA
2018-10-08,7.88667,"Upstream1",NA,NA,NA
2018-10-09,6.39,"Upstream1",NA,NA,NA
2018-10-10,4.07,"Upstream1",NA,NA,NA
2018-10-11,2.99667,"Upstream1",NA,NA,NA
2018-10-12,3.86333,"Upstream1",NA,NA,NA
2018-10-13,5.49667,"Upstream1",NA,NA,NA
2018-10-14,6.00333,"Upstream1",NA,NA,NA
2018-10-15,0.206667,"Upstream1",NA,NA,NA
2018-10-16,0,"Upstream1",NA,NA,NA
2018-10-17,0,"Upstream1",NA,NA,NA
2018-10-18,0,"Upstream1",NA,NA,NA
2018-10-19,0,"Upstream1",NA,NA,NA
2018-10-20,0,"Upstream1",NA,NA,NA
2018-10-21,0,"Upstream1",NA,NA,NA
2018-10-22,0,"Upstream1",NA,NA,NA
2018-10-23,0.02,"Upstream1",NA,NA,NA
2018-10-24,0.243333,"Upstream1",NA,NA,NA
2018-10-25,0.07,"Upstream1",NA,NA,NA
2018-10-26,0.07,"Upstream1",NA,NA,NA
2018-10-27,0.07,"Upstream1",NA,NA,NA
2018-10-28,0.07,"Upstream1",NA,NA,NA
2018-10-29,0.07,"Upstream1",NA,NA,NA
2018-10-30,0.256667,"Upstream1",NA,NA,NA
2018-10-31,0.07,"Upstream1",NA,NA,NA
2018-11-01,0.09,"Upstream1",NA,NA,NA
2018-11-02,0.103333,"Upstream1",NA,NA,NA
2018-11-03,0.11,"Upstream1",NA,NA,NA
2018-11-04,0.12,"Upstream1",NA,NA,NA
2018-11-05,0.13,"Upstream1",NA,NA,NA
2018-11-06,0.12,"Upstream1",NA,NA,NA
2018-11-07,0.13,"Upstream1",NA,NA,NA
NA,NA,"Upstream1",NA,"Impoundment1",NA
