"Date","Upstream2_MinDO","Location.x","Impoundment1_MinDO","Location.y","Diff"
2013-10-11,5.90667,"Upstream2",NA,NA,NA
2013-10-12,3.16,"Upstream2",NA,NA,NA
2013-10-13,0.95,"Upstream2",NA,NA,NA
2013-10-14,0.12,"Upstream2",NA,NA,NA
2013-10-15,0.01,"Upstream2",NA,NA,NA
2013-10-16,0,"Upstream2",NA,NA,NA
2013-10-19,7.47,"Upstream2",NA,NA,NA
2013-10-20,7.29,"Upstream2",NA,NA,NA
2013-10-21,7.68,"Upstream2",NA,NA,NA
2013-10-22,7.59333,"Upstream2",NA,NA,NA
2013-10-23,7.46667,"Upstream2",NA,NA,NA
2013-10-24,7.55667,"Upstream2",NA,NA,NA
2013-10-25,7.90667,"Upstream2",NA,NA,NA
2013-10-26,7.69,"Upstream2",NA,NA,NA
2013-10-27,7.82333,"Upstream2",NA,NA,NA
2013-10-28,8.46,"Upstream2",NA,NA,NA
2013-10-29,8.23,"Upstream2",NA,NA,NA
2013-10-30,8.07333,"Upstream2",NA,NA,NA
2013-10-31,7.94,"Upstream2",NA,NA,NA
2013-11-01,7.42667,"Upstream2",NA,NA,NA
2013-11-02,6.72667,"Upstream2",NA,NA,NA
2013-11-03,6.76,"Upstream2",NA,NA,NA
2013-11-04,7.80333,"Upstream2",NA,NA,NA
2013-11-05,8.39667,"Upstream2",NA,NA,NA
2013-11-06,8.44333,"Upstream2",NA,NA,NA
2013-11-07,7.85333,"Upstream2",NA,NA,NA
2013-11-08,7.98667,"Upstream2",NA,NA,NA
2013-11-09,8.78667,"Upstream2",NA,NA,NA
2013-11-10,8.69667,"Upstream2",NA,NA,NA
2013-11-11,8.54333,"Upstream2",NA,NA,NA
2013-11-12,8.62333,"Upstream2",NA,NA,NA
2013-11-13,8.28,"Upstream2",NA,NA,NA
2013-11-14,9.33667,"Upstream2",NA,NA,NA
2013-11-15,9.36,"Upstream2",NA,NA,NA
2013-11-16,8.56333,"Upstream2",NA,NA,NA
2013-11-17,7.98333,"Upstream2",NA,NA,NA
2013-11-18,7.72333,"Upstream2",NA,NA,NA
2013-11-19,8.03667,"Upstream2",NA,NA,NA
2013-11-20,9.01667,"Upstream2",NA,NA,NA
2013-11-21,9.18,"Upstream2",NA,NA,NA
2013-11-22,8.75667,"Upstream2",NA,NA,NA
2013-11-23,8.12,"Upstream2",NA,NA,NA
2013-11-24,8.67667,"Upstream2",NA,NA,NA
2013-11-25,10.1933,"Upstream2",NA,NA,NA
2013-11-26,9.96667,"Upstream2",NA,NA,NA
2013-11-27,9.09667,"Upstream2",NA,NA,NA
2013-11-28,9.65667,"Upstream2",NA,NA,NA
2013-11-29,10.4267,"Upstream2",NA,NA,NA
2013-11-30,10.5233,"Upstream2",NA,NA,NA
2013-12-01,10.3467,"Upstream2",NA,NA,NA
2013-12-02,9.72333,"Upstream2",NA,NA,NA
2013-12-03,9.59,"Upstream2",NA,NA,NA
2013-12-04,9.76,"Upstream2",NA,NA,NA
2013-12-05,9.38667,"Upstream2",NA,NA,NA
2013-12-06,8.96667,"Upstream2",NA,NA,NA
2013-12-07,8.52333,"Upstream2",NA,NA,NA
2013-12-08,9.40667,"Upstream2",NA,NA,NA
2013-12-09,10.1233,"Upstream2",NA,NA,NA
2013-12-10,9.12667,"Upstream2",NA,NA,NA
2013-12-11,9.83,"Upstream2",NA,NA,NA
2013-12-12,10.4167,"Upstream2",NA,NA,NA
2013-12-13,10.93,"Upstream2",NA,NA,NA
2013-12-14,10.3267,"Upstream2",11.16,"Impoundment1",0.833299999999999
2013-12-15,11.0567,"Upstream2",10.6033,"Impoundment1",-0.453399999999998
2013-12-16,10.9967,"Upstream2",10.4067,"Impoundment1",-0.59
2013-12-17,11.2867,"Upstream2",10.6933,"Impoundment1",-0.593399999999999
2013-12-18,11.0233,"Upstream2",10.5067,"Impoundment1",-0.5166
2013-12-19,11.5667,"Upstream2",10.86,"Impoundment1",-0.706700000000001
2013-12-20,11.25,"Upstream2",10.8567,"Impoundment1",-0.3933
2013-12-21,10.58,"Upstream2",10.1567,"Impoundment1",-0.423299999999999
2013-12-22,9.64,"Upstream2",9.25333,"Impoundment1",-0.386670000000001
2013-12-23,8.97667,"Upstream2",8.54,"Impoundment1",-0.436670000000001
2013-12-24,8.96667,"Upstream2",8.48,"Impoundment1",-0.48667
2013-12-25,10.2633,"Upstream2",9.50667,"Impoundment1",-0.756629999999999
2013-12-26,11.5267,"Upstream2",10.92,"Impoundment1",-0.6067
2013-12-27,11.2667,"Upstream2",10.85,"Impoundment1",-0.416700000000001
2013-12-28,11.4067,"Upstream2",10.9833,"Impoundment1",-0.423400000000001
2013-12-29,10.5333,"Upstream2",9.47,"Impoundment1",-1.0633
2013-12-30,10.41,"Upstream2",0,"Impoundment1",-10.41
2013-12-31,11.2233,"Upstream2",0.01,"Impoundment1",-11.2133
2014-01-01,11.9567,"Upstream2",0.166667,"Impoundment1",-11.790033
2014-01-02,12.0433,"Upstream2",11.2,"Impoundment1",-0.843300000000001
2014-01-03,11.9767,"Upstream2",9.69,"Impoundment1",-2.2867
2014-01-04,12.5567,"Upstream2",10.17,"Impoundment1",-2.3867
2014-01-05,12.6433,"Upstream2",5.41667,"Impoundment1",-7.22663
2014-01-06,11.85,"Upstream2",5.21333,"Impoundment1",-6.63667
2014-01-07,11.7033,"Upstream2",0.206667,"Impoundment1",-11.496633
2014-01-08,12.72,"Upstream2",NA,NA,NA
2014-01-09,12.5967,"Upstream2",NA,NA,NA
2014-01-10,11.97,"Upstream2",NA,NA,NA
2014-01-11,11.1467,"Upstream2",NA,NA,NA
2014-01-12,10.9467,"Upstream2",NA,NA,NA
2014-01-13,11.4833,"Upstream2",NA,NA,NA
2014-01-14,10.5133,"Upstream2",NA,NA,NA
2014-01-15,12.4033,"Upstream2",NA,NA,NA
2014-01-16,11.58,"Upstream2",NA,NA,NA
2014-01-17,12.8033,"Upstream2",NA,NA,NA
2014-01-18,12.7133,"Upstream2",NA,NA,NA
2014-01-19,12.7067,"Upstream2",NA,NA,NA
2014-01-20,12.91,"Upstream2",NA,NA,NA
2014-01-21,12.0067,"Upstream2",NA,NA,NA
2014-01-22,12.6733,"Upstream2",NA,NA,NA
2014-01-23,12.6767,"Upstream2",NA,NA,NA
2014-01-24,12.2033,"Upstream2",NA,NA,NA
2014-01-25,12.62,"Upstream2",NA,NA,NA
2014-01-26,12.0567,"Upstream2",12.27,"Impoundment1",0.2133
2014-01-27,12.4033,"Upstream2",11.7733,"Impoundment1",-0.629999999999999
2014-01-28,12.1067,"Upstream2",11.4433,"Impoundment1",-0.663399999999999
2014-01-29,13.1467,"Upstream2",12.36,"Impoundment1",-0.7867
2014-01-30,13.4333,"Upstream2",12.6833,"Impoundment1",-0.75
2014-01-31,13.3233,"Upstream2",12.6233,"Impoundment1",-0.699999999999999
2014-02-01,12.95,"Upstream2",12.2767,"Impoundment1",-0.673299999999999
2014-02-02,12.3767,"Upstream2",11.75,"Impoundment1",-0.6267
2014-02-03,11.9867,"Upstream2",11.0833,"Impoundment1",-0.903400000000001
2014-02-04,11.9,"Upstream2",11.1033,"Impoundment1",-0.7967
2014-02-05,12.0167,"Upstream2",11.4667,"Impoundment1",-0.550000000000001
2014-02-06,12.4467,"Upstream2",11.59,"Impoundment1",-0.8567
2014-02-07,12.7333,"Upstream2",11.8633,"Impoundment1",-0.869999999999999
2014-02-08,12.18,"Upstream2",11.16,"Impoundment1",-1.02
2014-02-09,12.3,"Upstream2",11.4533,"Impoundment1",-0.8467
2014-02-10,12.2933,"Upstream2",11.6167,"Impoundment1",-0.676600000000001
2014-02-11,12.8067,"Upstream2",12.08,"Impoundment1",-0.726699999999999
2014-02-12,13.06,"Upstream2",12.3667,"Impoundment1",-0.693300000000001
2014-02-13,13.13,"Upstream2",12.52,"Impoundment1",-0.610000000000001
2014-02-14,12.8167,"Upstream2",11.76,"Impoundment1",-1.0567
2014-02-15,12.83,"Upstream2",11.77,"Impoundment1",-1.06
2014-02-16,12.99,"Upstream2",10.9167,"Impoundment1",-2.0733
2014-02-17,13.0033,"Upstream2",11.2233,"Impoundment1",-1.78
2014-02-18,13.1333,"Upstream2",12.42,"Impoundment1",-0.7133
2014-02-19,13.61,"Upstream2",12.89,"Impoundment1",-0.719999999999999
2014-02-20,13.5967,"Upstream2",10.76,"Impoundment1",-2.8367
2014-02-21,12.3467,"Upstream2",0.51,"Impoundment1",-11.8367
2014-02-22,12.5267,"Upstream2",0,"Impoundment1",-12.5267
2014-02-23,12.8933,"Upstream2",NA,NA,NA
2014-02-24,12.8867,"Upstream2",NA,NA,NA
2014-02-25,12.9533,"Upstream2",0.00666667,"Impoundment1",-12.94663333
2014-02-26,12.0367,"Upstream2",NA,NA,NA
2014-02-27,11.88,"Upstream2",0.0166667,"Impoundment1",-11.8633333
2014-02-28,11.7533,"Upstream2",0.01,"Impoundment1",-11.7433
2014-03-01,11.7133,"Upstream2",NA,NA,NA
2014-03-02,11.0967,"Upstream2",NA,NA,NA
2014-03-03,10.9667,"Upstream2",NA,NA,NA
2014-03-04,11.4933,"Upstream2",NA,NA,NA
2014-03-05,10.6267,"Upstream2",NA,NA,NA
2014-03-06,10.5667,"Upstream2",NA,NA,NA
2014-03-07,11.86,"Upstream2",NA,NA,NA
2014-03-08,12.2133,"Upstream2",NA,NA,NA
2014-06-03,8.52667,"Upstream2",8.45,"Impoundment1",-0.07667
2014-06-04,9.55,"Upstream2",9.54667,"Impoundment1",-0.00333000000000006
2014-06-05,9.18667,"Upstream2",9.15333,"Impoundment1",-0.033339999999999
2014-06-06,8.49,"Upstream2",8.49,"Impoundment1",0
2014-06-07,8.58,"Upstream2",8.59333,"Impoundment1",0.0133299999999998
2014-06-08,8.57,"Upstream2",8.58333,"Impoundment1",0.0133299999999998
2014-06-09,8.57,"Upstream2",8.57667,"Impoundment1",0.00666999999999973
2014-06-10,6.22333,"Upstream2",5.87333,"Impoundment1",-0.35
2014-06-11,6.02,"Upstream2",4.99667,"Impoundment1",-1.02333
2014-06-12,6.14333,"Upstream2",5.64,"Impoundment1",-0.50333
2014-06-13,6.25333,"Upstream2",5.72,"Impoundment1",-0.53333
2014-06-14,6.47667,"Upstream2",5.95333,"Impoundment1",-0.52334
2014-06-15,6.36667,"Upstream2",5.96667,"Impoundment1",-0.4
2014-06-16,6.33667,"Upstream2",5.52,"Impoundment1",-0.81667
2014-06-17,6.03667,"Upstream2",5.53333,"Impoundment1",-0.50334
2014-06-18,5.97,"Upstream2",5.36333,"Impoundment1",-0.606669999999999
2014-06-19,6.10667,"Upstream2",5.82,"Impoundment1",-0.28667
2014-06-20,5.99,"Upstream2",5.75,"Impoundment1",-0.24
2014-06-21,5.84,"Upstream2",5.51333,"Impoundment1",-0.32667
2014-06-22,5.79,"Upstream2",5.41667,"Impoundment1",-0.37333
2014-06-23,5.95333,"Upstream2",5.73,"Impoundment1",-0.22333
2014-06-24,5.90333,"Upstream2",5.38667,"Impoundment1",-0.516660000000001
2014-06-25,5.77667,"Upstream2",5.60333,"Impoundment1",-0.17334
2014-06-26,5.11667,"Upstream2",4.46,"Impoundment1",-0.65667
2014-06-27,5.87,"Upstream2",5.7,"Impoundment1",-0.17
2014-06-28,6.13667,"Upstream2",5.83667,"Impoundment1",-0.3
2014-06-29,6.12667,"Upstream2",5.43333,"Impoundment1",-0.69334
2014-06-30,6.01667,"Upstream2",4.85,"Impoundment1",-1.16667
2014-07-01,5.73,"Upstream2",3.58,"Impoundment1",-2.15
2014-07-02,5.53,"Upstream2",2.35333,"Impoundment1",-3.17667
2014-07-03,5.95,"Upstream2",5.59,"Impoundment1",-0.36
2014-07-04,5.79667,"Upstream2",5.68,"Impoundment1",-0.11667
2014-07-05,6.06333,"Upstream2",5.78667,"Impoundment1",-0.27666
2014-07-06,6.17,"Upstream2",5.83,"Impoundment1",-0.34
2014-07-07,6.02,"Upstream2",4.25,"Impoundment1",-1.77
2014-07-08,5.79,"Upstream2",1.45,"Impoundment1",-4.34
2014-07-09,5.62,"Upstream2",1.52333,"Impoundment1",-4.09667
2014-07-10,6.08667,"Upstream2",5.03667,"Impoundment1",-1.05
2014-07-11,6.07,"Upstream2",4.81667,"Impoundment1",-1.25333
2014-07-12,6.16667,"Upstream2",4.73667,"Impoundment1",-1.43
2014-07-13,5.87667,"Upstream2",3.68667,"Impoundment1",-2.19
2014-07-14,5.64,"Upstream2",2.33,"Impoundment1",-3.31
2014-07-15,4.95667,"Upstream2",0.826667,"Impoundment1",-4.130003
2014-07-16,5.93333,"Upstream2",0,"Impoundment1",-5.93333
2014-07-17,5.82,"Upstream2",0,"Impoundment1",-5.82
2014-07-18,5.4,"Upstream2",6.95667,"Impoundment1",1.55667
2014-07-19,6.43333,"Upstream2",6.15667,"Impoundment1",-0.27666
2014-07-20,6.31333,"Upstream2",6.11333,"Impoundment1",-0.199999999999999
2014-07-21,6.2,"Upstream2",6.04333,"Impoundment1",-0.15667
2014-07-22,6.17,"Upstream2",6.07667,"Impoundment1",-0.0933299999999999
2014-07-23,5.74333,"Upstream2",5.94,"Impoundment1",0.19667
2014-07-24,5.3,"Upstream2",5.13333,"Impoundment1",-0.16667
2014-07-25,6,"Upstream2",3.95667,"Impoundment1",-2.04333
2014-07-26,6.10667,"Upstream2",1.43,"Impoundment1",-4.67667
2014-07-27,5.77667,"Upstream2",1.31667,"Impoundment1",-4.46
2014-07-28,6.43333,"Upstream2",6.01333,"Impoundment1",-0.42
2014-07-29,6.36667,"Upstream2",5.87333,"Impoundment1",-0.49334
2014-07-30,6.42,"Upstream2",5.87333,"Impoundment1",-0.54667
2014-07-31,6.39,"Upstream2",5.18,"Impoundment1",-1.21
2014-08-01,6.63,"Upstream2",4.54333,"Impoundment1",-2.08667
2014-08-02,9.18333,"Upstream2",4.22333,"Impoundment1",-4.96
2014-08-03,7.79333,"Upstream2",4.63667,"Impoundment1",-3.15666
2014-08-04,8.35333,"Upstream2",5.49667,"Impoundment1",-2.85666
2014-08-05,8.18667,"Upstream2",4.77667,"Impoundment1",-3.41
2014-08-06,7.03,"Upstream2",2.41,"Impoundment1",-4.62
2014-08-07,6.54333,"Upstream2",6.17333,"Impoundment1",-0.37
2014-08-08,6.64333,"Upstream2",6.21333,"Impoundment1",-0.43
2014-08-09,6.77667,"Upstream2",6.35333,"Impoundment1",-0.42334
2014-08-10,7.09667,"Upstream2",6.68333,"Impoundment1",-0.41334
2014-08-11,6.97667,"Upstream2",6.29,"Impoundment1",-0.68667
2014-08-12,6.76333,"Upstream2",5.82667,"Impoundment1",-0.93666
2014-08-13,6.43,"Upstream2",6.17333,"Impoundment1",-0.25667
2014-08-14,6.62,"Upstream2",6.47333,"Impoundment1",-0.14667
2014-08-15,6.51333,"Upstream2",4.08333,"Impoundment1",-2.43
2014-08-16,6.56667,"Upstream2",1.73333,"Impoundment1",-4.83334
2014-08-17,6.3,"Upstream2",2.98667,"Impoundment1",-3.31333
2014-08-18,6.33,"Upstream2",2.72,"Impoundment1",-3.61
2014-08-20,6.71,"Upstream2",6.37,"Impoundment1",-0.34
2014-08-21,6.43,"Upstream2",5.97333,"Impoundment1",-0.45667
2014-08-22,6.23667,"Upstream2",5.59667,"Impoundment1",-0.640000000000001
2014-08-23,6.21667,"Upstream2",5.43667,"Impoundment1",-0.779999999999999
2014-08-24,6.39333,"Upstream2",5.74333,"Impoundment1",-0.649999999999999
2014-08-25,6.53,"Upstream2",6.09667,"Impoundment1",-0.433330000000001
2014-08-26,6.59,"Upstream2",6.24333,"Impoundment1",-0.34667
2014-08-27,6.77667,"Upstream2",6.39667,"Impoundment1",-0.38
2014-08-28,6.67,"Upstream2",6.17333,"Impoundment1",-0.49667
