"Date","MinDO","Location"
2018-04-15,8.87,"Upstream2"
2018-04-16,8.84,"Upstream2"
2018-05-08,8.61333,"Upstream2"
2018-05-09,8.23,"Upstream2"
2018-05-10,7.90667,"Upstream2"
2018-05-11,7.88,"Upstream2"
2018-05-12,7.77667,"Upstream2"
2018-05-13,7.74,"Upstream2"
2018-05-14,7.70333,"Upstream2"
2018-05-15,7.70667,"Upstream2"
2018-05-16,7.75,"Upstream2"
2018-05-17,6.65667,"Upstream2"
2018-05-18,7.28667,"Upstream2"
2018-05-19,7.21333,"Upstream2"
2018-05-20,7.38,"Upstream2"
2018-05-21,8.25667,"Upstream2"
2018-05-22,7.96667,"Upstream2"
2018-05-23,7.91,"Upstream2"
2018-05-24,7.72333,"Upstream2"
2018-05-25,6.96667,"Upstream2"
2018-05-26,6.83333,"Upstream2"
2018-05-27,6.72333,"Upstream2"
2018-05-28,6.69,"Upstream2"
2018-05-29,6.46,"Upstream2"
2018-05-30,5.88333,"Upstream2"
2018-05-31,7.03,"Upstream2"
2018-06-01,6.82,"Upstream2"
2018-06-02,6.65333,"Upstream2"
2018-06-03,6.61333,"Upstream2"
2018-06-04,6.54,"Upstream2"
2018-06-05,6.37333,"Upstream2"
2018-06-06,5.66333,"Upstream2"
2018-06-07,5.86,"Upstream2"
2018-06-08,6.47,"Upstream2"
2018-06-09,6.28333,"Upstream2"
2018-06-10,5.96333,"Upstream2"
2018-06-11,5.87667,"Upstream2"
2018-06-12,6.21,"Upstream2"
2018-06-13,5.91,"Upstream2"
2018-06-14,5.73667,"Upstream2"
2018-06-15,5.76333,"Upstream2"
2018-06-16,6.11333,"Upstream2"
2018-06-17,6.13,"Upstream2"
2018-06-18,6.28,"Upstream2"
2018-06-19,6.06333,"Upstream2"
2018-06-20,5.91333,"Upstream2"
2018-06-21,5.77333,"Upstream2"
2018-06-22,5.69333,"Upstream2"
2018-06-23,5.38333,"Upstream2"
2018-06-24,5.31667,"Upstream2"
2018-06-25,5.03333,"Upstream2"
2018-06-26,5.27667,"Upstream2"
2018-06-27,5.12333,"Upstream2"
2018-06-28,5.20667,"Upstream2"
2018-06-29,5.98667,"Upstream2"
2018-06-30,5.86333,"Upstream2"
2018-07-01,5.69,"Upstream2"
2018-07-02,5.51667,"Upstream2"
2018-07-03,5.67667,"Upstream2"
2018-07-04,5.41333,"Upstream2"
2018-07-05,5.01,"Upstream2"
2018-07-06,4.73,"Upstream2"
2018-07-07,4.96667,"Upstream2"
2018-07-08,4.57333,"Upstream2"
2018-07-09,4.14,"Upstream2"
2018-07-10,4.17667,"Upstream2"
2018-07-11,6.22667,"Upstream2"
2018-07-12,5.95,"Upstream2"
2018-07-13,6.10333,"Upstream2"
2018-07-14,5.68333,"Upstream2"
2018-07-15,5.53,"Upstream2"
2018-07-16,4.93333,"Upstream2"
2018-07-17,4.42,"Upstream2"
2018-07-18,4.72333,"Upstream2"
2018-07-19,4.23,"Upstream2"
2018-07-20,4.15333,"Upstream2"
2018-07-21,5.34333,"Upstream2"
2018-07-22,4.56,"Upstream2"
2018-07-23,3.87667,"Upstream2"
2018-07-24,3.31333,"Upstream2"
2018-07-25,3.80333,"Upstream2"
2018-07-26,2.93333,"Upstream2"
2018-07-27,1.31333,"Upstream2"
2018-07-28,0.93,"Upstream2"
2018-07-29,3.03,"Upstream2"
2018-07-30,6.06,"Upstream2"
2018-07-31,5.03333,"Upstream2"
2018-08-01,4.65,"Upstream2"
2018-08-02,5.50333,"Upstream2"
2018-08-03,4.90667,"Upstream2"
2018-08-04,6.18667,"Upstream2"
2018-08-05,5.64,"Upstream2"
2018-08-06,5.12,"Upstream2"
2018-08-07,4.96333,"Upstream2"
2018-08-08,4.72333,"Upstream2"
2018-08-09,4.42,"Upstream2"
2018-08-10,4.58667,"Upstream2"
2018-08-11,5.85667,"Upstream2"
2018-08-12,5.80667,"Upstream2"
2018-08-13,6.06,"Upstream2"
2018-08-14,5.88,"Upstream2"
2018-08-15,5.39,"Upstream2"
2018-08-16,5.17667,"Upstream2"
2018-08-17,4.96333,"Upstream2"
2018-08-18,5.63,"Upstream2"
2018-08-19,4.48333,"Upstream2"
2018-08-20,5.32333,"Upstream2"
2018-08-21,5.23667,"Upstream2"
2018-08-22,3.94667,"Upstream2"
2018-08-23,3.80333,"Upstream2"
2018-08-24,5.44667,"Upstream2"
2018-08-25,6.60667,"Upstream2"
2018-08-26,6.49,"Upstream2"
2018-08-27,6.21667,"Upstream2"
2018-08-28,5.63667,"Upstream2"
2018-08-29,5.67667,"Upstream2"
2018-08-30,5.50667,"Upstream2"
2018-08-31,5.77,"Upstream2"
2018-09-01,5.54333,"Upstream2"
2018-09-02,5.61333,"Upstream2"
2018-09-03,5.39333,"Upstream2"
2018-09-04,4.74,"Upstream2"
2018-09-05,5.16333,"Upstream2"
2018-09-06,6.05,"Upstream2"
2018-09-07,5.98,"Upstream2"
2018-09-08,5.87333,"Upstream2"
2018-09-09,5.69333,"Upstream2"
2018-09-10,5.79667,"Upstream2"
2018-09-11,5.32333,"Upstream2"
2018-09-12,4.53333,"Upstream2"
2018-09-13,4.19333,"Upstream2"
2018-09-14,3.07333,"Upstream2"
2018-09-15,5.13,"Upstream2"
2018-09-16,5.42,"Upstream2"
2018-09-17,5.62667,"Upstream2"
2018-09-18,5.00667,"Upstream2"
2018-09-19,4.98333,"Upstream2"
2018-09-20,1.28333,"Upstream2"
2018-09-21,0.7,"Upstream2"
2018-09-22,4.14667,"Upstream2"
2018-09-23,2.17,"Upstream2"
2018-09-24,3.28667,"Upstream2"
2018-09-25,4.33667,"Upstream2"
2018-09-26,5.31667,"Upstream2"
2018-09-27,6.15,"Upstream2"
2018-09-28,6.47333,"Upstream2"
2018-09-29,6.72667,"Upstream2"
2018-09-30,7.01667,"Upstream2"
2018-10-01,6.86,"Upstream2"
2018-10-02,6.93667,"Upstream2"
2018-10-03,6.81667,"Upstream2"
2018-10-04,6.73,"Upstream2"
2018-10-05,5.48333,"Upstream2"
2018-10-06,5.64333,"Upstream2"
2018-10-07,6.57333,"Upstream2"
2018-10-08,6.29667,"Upstream2"
2018-10-09,4.47333,"Upstream2"
2018-10-10,2.77,"Upstream2"
2018-10-11,2.84333,"Upstream2"
2018-10-12,5.44667,"Upstream2"
2018-10-13,6.17667,"Upstream2"
2018-10-14,6.85333,"Upstream2"
2018-10-15,6.91,"Upstream2"
2018-10-16,7.63333,"Upstream2"
2018-10-17,7.65,"Upstream2"
2018-10-18,7.88333,"Upstream2"
2018-10-19,6.94667,"Upstream2"
2018-10-20,7.01667,"Upstream2"
2018-10-21,7.76,"Upstream2"
2018-10-22,7.99667,"Upstream2"
2018-10-23,7.62333,"Upstream2"
2018-10-24,7.33,"Upstream2"
2018-10-25,7.69667,"Upstream2"
2018-10-26,7.97667,"Upstream2"
2018-10-27,7.72333,"Upstream2"
2018-10-28,7.4,"Upstream2"
2018-10-29,7.82667,"Upstream2"
2018-10-30,9.15667,"Upstream2"
2018-10-31,8.9,"Upstream2"
2018-11-01,8.62333,"Upstream2"
2018-11-02,8.36333,"Upstream2"
2018-11-03,7.67667,"Upstream2"
2018-11-04,8.31333,"Upstream2"
2018-11-05,8.3,"Upstream2"
2018-11-06,8.04,"Upstream2"
2018-11-07,8.84,"Upstream2"
NA,NA,"Upstream2"
2013-12-14,11.16,"Impoundment1"
2013-12-15,10.6033,"Impoundment1"
2013-12-16,10.4067,"Impoundment1"
2013-12-17,10.6933,"Impoundment1"
2013-12-18,10.5067,"Impoundment1"
2013-12-19,10.86,"Impoundment1"
2013-12-20,10.8567,"Impoundment1"
2013-12-21,10.1567,"Impoundment1"
2013-12-22,9.25333,"Impoundment1"
2013-12-23,8.54,"Impoundment1"
2013-12-24,8.48,"Impoundment1"
2013-12-25,9.50667,"Impoundment1"
2013-12-26,10.92,"Impoundment1"
2013-12-27,10.85,"Impoundment1"
2013-12-28,10.9833,"Impoundment1"
2013-12-29,9.47,"Impoundment1"
2013-12-30,0,"Impoundment1"
2013-12-31,0.01,"Impoundment1"
2014-01-01,0.166667,"Impoundment1"
2014-01-02,11.2,"Impoundment1"
2014-01-03,9.69,"Impoundment1"
2014-01-04,10.17,"Impoundment1"
2014-01-05,5.41667,"Impoundment1"
2014-01-06,5.21333,"Impoundment1"
2014-01-07,0.206667,"Impoundment1"
2014-01-26,12.27,"Impoundment1"
2014-01-27,11.7733,"Impoundment1"
2014-01-28,11.4433,"Impoundment1"
2014-01-29,12.36,"Impoundment1"
2014-01-30,12.6833,"Impoundment1"
2014-01-31,12.6233,"Impoundment1"
2014-02-01,12.2767,"Impoundment1"
2014-02-02,11.75,"Impoundment1"
2014-02-03,11.0833,"Impoundment1"
2014-02-04,11.1033,"Impoundment1"
2014-02-05,11.4667,"Impoundment1"
2014-02-06,11.59,"Impoundment1"
2014-02-07,11.8633,"Impoundment1"
2014-02-08,11.16,"Impoundment1"
2014-02-09,11.4533,"Impoundment1"
2014-02-10,11.6167,"Impoundment1"
2014-02-11,12.08,"Impoundment1"
2014-02-12,12.3667,"Impoundment1"
2014-02-13,12.52,"Impoundment1"
2014-02-14,11.76,"Impoundment1"
2014-02-15,11.77,"Impoundment1"
2014-02-16,10.9167,"Impoundment1"
2014-02-17,11.2233,"Impoundment1"
2014-02-18,12.42,"Impoundment1"
2014-02-19,12.89,"Impoundment1"
2014-02-20,10.76,"Impoundment1"
2014-02-21,0.51,"Impoundment1"
2014-02-22,0,"Impoundment1"
2014-02-25,0.00666667,"Impoundment1"
2014-02-27,0.0166667,"Impoundment1"
2014-02-28,0.01,"Impoundment1"
2014-03-11,0.166667,"Impoundment1"
2014-03-12,0.02,"Impoundment1"
2014-03-13,0.0233333,"Impoundment1"
2014-03-15,0.213333,"Impoundment1"
2014-03-16,0.896667,"Impoundment1"
2014-03-17,0.69,"Impoundment1"
2014-03-18,1.26333,"Impoundment1"
2014-03-19,0.00666667,"Impoundment1"
2014-03-20,0.00666667,"Impoundment1"
2014-06-03,8.45,"Impoundment1"
2014-06-04,9.54667,"Impoundment1"
2014-06-05,9.15333,"Impoundment1"
2014-06-06,8.49,"Impoundment1"
2014-06-07,8.59333,"Impoundment1"
2014-06-08,8.58333,"Impoundment1"
2014-06-09,8.57667,"Impoundment1"
2014-06-10,5.87333,"Impoundment1"
2014-06-11,4.99667,"Impoundment1"
2014-06-12,5.64,"Impoundment1"
2014-06-13,5.72,"Impoundment1"
2014-06-14,5.95333,"Impoundment1"
2014-06-15,5.96667,"Impoundment1"
2014-06-16,5.52,"Impoundment1"
2014-06-17,5.53333,"Impoundment1"
2014-06-18,5.36333,"Impoundment1"
2014-06-19,5.82,"Impoundment1"
2014-06-20,5.75,"Impoundment1"
2014-06-21,5.51333,"Impoundment1"
2014-06-22,5.41667,"Impoundment1"
2014-06-23,5.73,"Impoundment1"
2014-06-24,5.38667,"Impoundment1"
2014-06-25,5.60333,"Impoundment1"
2014-06-26,4.46,"Impoundment1"
2014-06-27,5.7,"Impoundment1"
2014-06-28,5.83667,"Impoundment1"
2014-06-29,5.43333,"Impoundment1"
2014-06-30,4.85,"Impoundment1"
2014-07-01,3.58,"Impoundment1"
2014-07-02,2.35333,"Impoundment1"
2014-07-03,5.59,"Impoundment1"
2014-07-04,5.68,"Impoundment1"
2014-07-05,5.78667,"Impoundment1"
2014-07-06,5.83,"Impoundment1"
2014-07-07,4.25,"Impoundment1"
2014-07-08,1.45,"Impoundment1"
2014-07-09,1.52333,"Impoundment1"
2014-07-10,5.03667,"Impoundment1"
2014-07-11,4.81667,"Impoundment1"
2014-07-12,4.73667,"Impoundment1"
2014-07-13,3.68667,"Impoundment1"
2014-07-14,2.33,"Impoundment1"
2014-07-15,0.826667,"Impoundment1"
2014-07-16,0,"Impoundment1"
2014-07-17,0,"Impoundment1"
2014-07-18,6.95667,"Impoundment1"
2014-07-19,6.15667,"Impoundment1"
2014-07-20,6.11333,"Impoundment1"
2014-07-21,6.04333,"Impoundment1"
2014-07-22,6.07667,"Impoundment1"
2014-07-23,5.94,"Impoundment1"
2014-07-24,5.13333,"Impoundment1"
2014-07-25,3.95667,"Impoundment1"
2014-07-26,1.43,"Impoundment1"
2014-07-27,1.31667,"Impoundment1"
2014-07-28,6.01333,"Impoundment1"
2014-07-29,5.87333,"Impoundment1"
2014-07-30,5.87333,"Impoundment1"
2014-07-31,5.18,"Impoundment1"
2014-08-01,4.54333,"Impoundment1"
2014-08-02,4.22333,"Impoundment1"
2014-08-03,4.63667,"Impoundment1"
2014-08-04,5.49667,"Impoundment1"
2014-08-05,4.77667,"Impoundment1"
2014-08-06,2.41,"Impoundment1"
2014-08-07,6.17333,"Impoundment1"
2014-08-08,6.21333,"Impoundment1"
2014-08-09,6.35333,"Impoundment1"
2014-08-10,6.68333,"Impoundment1"
2014-08-11,6.29,"Impoundment1"
2014-08-12,5.82667,"Impoundment1"
2014-08-13,6.17333,"Impoundment1"
2014-08-14,6.47333,"Impoundment1"
2014-08-15,4.08333,"Impoundment1"
2014-08-16,1.73333,"Impoundment1"
2014-08-17,2.98667,"Impoundment1"
2014-08-18,2.72,"Impoundment1"
2014-08-20,6.37,"Impoundment1"
2014-08-21,5.97333,"Impoundment1"
2014-08-22,5.59667,"Impoundment1"
2014-08-23,5.43667,"Impoundment1"
2014-08-24,5.74333,"Impoundment1"
2014-08-25,6.09667,"Impoundment1"
2014-08-26,6.24333,"Impoundment1"
2014-08-27,6.39667,"Impoundment1"
2014-08-28,6.17333,"Impoundment1"
2014-08-29,5.76667,"Impoundment1"
2014-08-30,5.45,"Impoundment1"
2014-08-31,3.15667,"Impoundment1"
2014-09-01,1.38667,"Impoundment1"
2014-09-02,0.846667,"Impoundment1"
2014-09-03,0.81,"Impoundment1"
2014-09-04,0.26,"Impoundment1"
2014-09-05,2.52667,"Impoundment1"
2014-09-06,0.87,"Impoundment1"
2014-09-07,0.306667,"Impoundment1"
2014-09-08,0.396667,"Impoundment1"
2014-09-09,0,"Impoundment1"
2014-09-12,6.055,"Impoundment1"
2014-09-13,5.95333,"Impoundment1"
2014-09-14,1.56333,"Impoundment1"
2014-09-15,1.38667,"Impoundment1"
2014-09-16,0.603333,"Impoundment1"
2014-09-17,0.0733333,"Impoundment1"
2014-09-18,0,"Impoundment1"
2014-09-19,6.56,"Impoundment1"
2014-09-20,6.68667,"Impoundment1"
2014-09-21,6.52,"Impoundment1"
2014-09-22,6.28333,"Impoundment1"
2014-09-23,6.61667,"Impoundment1"
2014-09-24,7.4,"Impoundment1"
2014-09-25,7.79,"Impoundment1"
2014-09-26,7.44,"Impoundment1"
2014-09-27,7.31333,"Impoundment1"
2014-09-28,7.20333,"Impoundment1"
2014-09-29,7.02667,"Impoundment1"
2014-09-30,7.22,"Impoundment1"
2014-10-01,7.29333,"Impoundment1"
2014-10-02,7.20333,"Impoundment1"
2014-10-03,6.98,"Impoundment1"
2014-10-04,6.7,"Impoundment1"
2014-10-05,6.88,"Impoundment1"
2014-10-06,7.63,"Impoundment1"
2014-10-07,7.32333,"Impoundment1"
2014-10-08,7.36333,"Impoundment1"
2014-10-09,7.22667,"Impoundment1"
2014-10-10,7.34,"Impoundment1"
2014-10-11,6.77,"Impoundment1"
2014-10-12,6.72667,"Impoundment1"
2014-10-13,7.17667,"Impoundment1"
2014-10-14,7.10333,"Impoundment1"
2014-10-15,6.66667,"Impoundment1"
2014-10-16,7.20667,"Impoundment1"
2014-10-17,7.41,"Impoundment1"
2014-10-18,7.45333,"Impoundment1"
2014-10-19,7.39333,"Impoundment1"
2014-10-20,7.79,"Impoundment1"
2014-10-21,7.47667,"Impoundment1"
2014-10-22,7.81,"Impoundment1"
2014-10-23,8.04667,"Impoundment1"
2014-10-24,8.05333,"Impoundment1"
2014-10-25,7.97667,"Impoundment1"
2014-10-26,7.95,"Impoundment1"
2014-10-27,7.81333,"Impoundment1"
2014-10-28,7.91667,"Impoundment1"
2014-10-29,7.79667,"Impoundment1"
2014-10-30,7.48333,"Impoundment1"
2014-10-31,7.79667,"Impoundment1"
2014-11-01,8.00667,"Impoundment1"
2014-11-02,8.30667,"Impoundment1"
2014-11-03,8.88667,"Impoundment1"
2014-11-04,8.72,"Impoundment1"
2014-11-05,8.67333,"Impoundment1"
2014-11-06,8.18333,"Impoundment1"
2014-11-07,7.86,"Impoundment1"
2014-11-08,8.37,"Impoundment1"
2014-11-09,8.80333,"Impoundment1"
2014-11-10,8.83667,"Impoundment1"
2014-11-11,8.74,"Impoundment1"
2014-11-12,8.18333,"Impoundment1"
2014-11-13,8.04,"Impoundment1"
2014-11-14,8.67667,"Impoundment1"
2014-11-15,9.60667,"Impoundment1"
2014-11-16,10.2567,"Impoundment1"
2014-11-17,9.52333,"Impoundment1"
2014-11-18,8.43667,"Impoundment1"
2014-11-19,9.24,"Impoundment1"
2014-11-20,10.63,"Impoundment1"
2014-11-21,10.2833,"Impoundment1"
2014-11-22,11.1167,"Impoundment1"
2014-11-23,10.9633,"Impoundment1"
2014-11-24,8.63333,"Impoundment1"
2014-11-25,7.98667,"Impoundment1"
2014-11-26,8.31667,"Impoundment1"
2014-11-27,9.64,"Impoundment1"
2014-11-28,10,"Impoundment1"
2014-11-29,10.7133,"Impoundment1"
2014-11-30,10.68,"Impoundment1"
2014-12-01,9.94,"Impoundment1"
2014-12-02,10.2133,"Impoundment1"
2014-12-03,10.5,"Impoundment1"
2014-12-04,10.4533,"Impoundment1"
2014-12-05,10.9867,"Impoundment1"
2014-12-06,10.4233,"Impoundment1"
2014-12-07,10.3433,"Impoundment1"
2014-12-08,10.79,"Impoundment1"
2014-12-09,10.5633,"Impoundment1"
2014-12-10,10.6967,"Impoundment1"
2014-12-11,10.7567,"Impoundment1"
2014-12-12,11.0833,"Impoundment1"
2014-12-13,11.1233,"Impoundment1"
2014-12-14,10.9767,"Impoundment1"
2014-12-15,10.93,"Impoundment1"
2014-12-16,11.06,"Impoundment1"
2014-12-17,10.98,"Impoundment1"
2014-12-18,11.0333,"Impoundment1"
2014-12-19,11.1267,"Impoundment1"
2014-12-20,11.19,"Impoundment1"
2014-12-21,11.27,"Impoundment1"
2014-12-22,11.2533,"Impoundment1"
2014-12-23,11.24,"Impoundment1"
2014-12-24,10.6167,"Impoundment1"
2014-12-25,10.21,"Impoundment1"
2014-12-26,10.6733,"Impoundment1"
2014-12-27,11.1067,"Impoundment1"
2014-12-28,10.9833,"Impoundment1"
2014-12-29,10.7367,"Impoundment1"
2014-12-30,10.7367,"Impoundment1"
2014-12-31,11.99,"Impoundment1"
2015-01-01,12.2067,"Impoundment1"
2015-01-02,12.18,"Impoundment1"
2015-02-09,8.70333,"Impoundment1"
2015-02-10,11.3367,"Impoundment1"
2015-02-11,12.0067,"Impoundment1"
2015-02-12,12.84,"Impoundment1"
2015-02-13,12.7233,"Impoundment1"
2015-02-14,12.7533,"Impoundment1"
2015-02-15,12.56,"Impoundment1"
2015-02-16,13.09,"Impoundment1"
2015-02-17,13.1233,"Impoundment1"
2015-02-18,13.1133,"Impoundment1"
2015-02-19,12.9033,"Impoundment1"
2015-02-20,13.4233,"Impoundment1"
2015-02-21,13.5867,"Impoundment1"
2015-02-22,13.19,"Impoundment1"
2015-02-23,12.8067,"Impoundment1"
2015-02-24,13.1067,"Impoundment1"
2015-02-25,13.3467,"Impoundment1"
2015-02-26,13.23,"Impoundment1"
2015-02-27,13.53,"Impoundment1"
2015-02-28,13.6533,"Impoundment1"
2015-03-01,13.9667,"Impoundment1"
2015-03-02,13.7167,"Impoundment1"
2015-03-03,13.7967,"Impoundment1"
2015-03-04,14.14,"Impoundment1"
2015-03-05,13.4533,"Impoundment1"
2015-03-06,13.2367,"Impoundment1"
2015-03-07,13.9367,"Impoundment1"
2015-03-08,13.9367,"Impoundment1"
2015-03-09,13.7633,"Impoundment1"
2015-03-10,13.7,"Impoundment1"
2015-03-11,12.1267,"Impoundment1"
2015-03-12,12.1467,"Impoundment1"
2015-03-13,12.5533,"Impoundment1"
2015-03-14,11.9833,"Impoundment1"
2015-03-15,11.52,"Impoundment1"
2015-03-16,11.4867,"Impoundment1"
2015-03-17,11.56,"Impoundment1"
2015-03-18,11.1333,"Impoundment1"
2015-03-19,10.7633,"Impoundment1"
2015-03-20,10.9933,"Impoundment1"
2015-03-21,10.8867,"Impoundment1"
2015-03-22,10.3733,"Impoundment1"
2015-03-23,10.5267,"Impoundment1"
2015-03-24,11.4567,"Impoundment1"
2015-03-25,11.5733,"Impoundment1"
2015-03-26,10.86,"Impoundment1"
2015-03-27,10.94,"Impoundment1"
2015-03-28,10.9667,"Impoundment1"
2015-03-29,11.0167,"Impoundment1"
2015-03-30,11.1933,"Impoundment1"
2015-03-31,10.6767,"Impoundment1"
2015-04-01,10.5167,"Impoundment1"
2015-04-02,10.5467,"Impoundment1"
2015-04-03,9.4,"Impoundment1"
2015-04-04,8.67,"Impoundment1"
2015-04-05,9.13,"Impoundment1"
2015-04-06,9.13,"Impoundment1"
2015-04-07,8.69,"Impoundment1"
2015-04-08,8.62333,"Impoundment1"
2015-04-09,7.42333,"Impoundment1"
2015-04-10,7.33667,"Impoundment1"
2015-04-11,9.29333,"Impoundment1"
2015-04-12,9.58333,"Impoundment1"
2015-04-13,9.89333,"Impoundment1"
2015-04-14,9.45,"Impoundment1"
2015-04-15,7.37333,"Impoundment1"
2015-04-16,9.23,"Impoundment1"
2015-04-17,9.37333,"Impoundment1"
2015-04-18,8.98333,"Impoundment1"
2015-04-19,8.74667,"Impoundment1"
2015-04-20,7.67333,"Impoundment1"
2015-04-21,7.92,"Impoundment1"
2015-04-22,9.25,"Impoundment1"
2015-04-23,9.48,"Impoundment1"
2015-04-24,9.35,"Impoundment1"
2015-04-25,8.82667,"Impoundment1"
2015-04-26,8.95333,"Impoundment1"
2015-04-27,8.81,"Impoundment1"
2015-04-28,8.41333,"Impoundment1"
2015-04-29,8.36,"Impoundment1"
2015-04-30,8.28,"Impoundment1"
2015-05-01,8.16667,"Impoundment1"
2015-05-02,8.52333,"Impoundment1"
2015-05-03,8.24,"Impoundment1"
2015-05-04,7.98333,"Impoundment1"
2015-05-05,8.18667,"Impoundment1"
2015-05-06,8.24333,"Impoundment1"
2015-05-07,8.07667,"Impoundment1"
2015-05-08,7.72667,"Impoundment1"
2015-05-09,7.2,"Impoundment1"
2015-05-10,6.76667,"Impoundment1"
2015-05-11,7.13667,"Impoundment1"
2015-05-12,7.03667,"Impoundment1"
2015-05-13,6.83,"Impoundment1"
2015-05-14,7.02,"Impoundment1"
2015-05-15,7.02,"Impoundment1"
2015-05-16,6.69,"Impoundment1"
2015-05-17,6.37333,"Impoundment1"
2015-05-18,5.85333,"Impoundment1"
2015-05-19,5.38667,"Impoundment1"
2015-05-20,4.75,"Impoundment1"
2015-05-21,4.74667,"Impoundment1"
2015-05-22,5.50333,"Impoundment1"
2015-05-23,5.63333,"Impoundment1"
2015-05-24,5.28667,"Impoundment1"
2015-05-25,5.10333,"Impoundment1"
2015-05-26,4.8,"Impoundment1"
2015-05-27,4.67333,"Impoundment1"
2015-05-28,6.08,"Impoundment1"
2015-05-29,6.29667,"Impoundment1"
2015-05-30,6.26333,"Impoundment1"
2015-05-31,6.18333,"Impoundment1"
2015-06-01,5.93667,"Impoundment1"
2015-06-02,5.61667,"Impoundment1"
2015-06-03,6.42333,"Impoundment1"
2015-06-04,6.79,"Impoundment1"
2015-06-05,6.99,"Impoundment1"
2015-06-06,6.90333,"Impoundment1"
2015-06-07,6.37,"Impoundment1"
2015-06-08,6.11667,"Impoundment1"
2015-06-09,6.24333,"Impoundment1"
2015-06-10,6.30667,"Impoundment1"
2015-06-11,5.74,"Impoundment1"
2015-06-12,5.65333,"Impoundment1"
2015-06-13,5.61333,"Impoundment1"
2015-06-14,5.08,"Impoundment1"
2015-06-15,5.03667,"Impoundment1"
2015-06-16,4.88,"Impoundment1"
2015-06-17,5.38333,"Impoundment1"
2015-06-18,5.11667,"Impoundment1"
2015-06-19,5.42,"Impoundment1"
2015-06-20,5.52,"Impoundment1"
2015-06-21,5.27,"Impoundment1"
2015-06-22,4.98667,"Impoundment1"
2015-06-23,4.76667,"Impoundment1"
2015-06-24,5.32,"Impoundment1"
2015-06-25,5.4,"Impoundment1"
2015-06-26,5.33,"Impoundment1"
2015-06-27,5.52333,"Impoundment1"
2015-06-28,5.57667,"Impoundment1"
2015-06-29,4.50333,"Impoundment1"
2015-06-30,5.21333,"Impoundment1"
2015-07-01,4.90333,"Impoundment1"
2017-09-19,6.75667,"Impoundment1"
2017-09-20,6.27,"Impoundment1"
2017-09-22,6.27667,"Impoundment1"
2017-09-23,6.17667,"Impoundment1"
2017-09-24,5.96667,"Impoundment1"
2017-09-25,5.74,"Impoundment1"
2017-09-26,6.06,"Impoundment1"
2017-09-27,5.88,"Impoundment1"
2017-09-28,4.69667,"Impoundment1"
2017-09-29,4.25,"Impoundment1"
2017-09-30,4.76667,"Impoundment1"
2017-10-01,5.89667,"Impoundment1"
2017-10-02,6,"Impoundment1"
2017-10-03,6.33,"Impoundment1"
2017-10-04,7.20667,"Impoundment1"
2017-10-05,7,"Impoundment1"
2017-10-06,6.86333,"Impoundment1"
2017-10-07,6.71333,"Impoundment1"
2017-10-08,6.40333,"Impoundment1"
2017-10-09,6.01667,"Impoundment1"
2017-10-10,5.72667,"Impoundment1"
2017-10-11,4.31667,"Impoundment1"
2017-10-12,4.12,"Impoundment1"
2017-10-13,6.35333,"Impoundment1"
2017-10-14,6.80333,"Impoundment1"
2017-10-15,6.77333,"Impoundment1"
2017-10-16,6.53333,"Impoundment1"
2017-10-17,6.95333,"Impoundment1"
2017-10-18,7.92333,"Impoundment1"
2017-10-19,8,"Impoundment1"
2017-10-20,7.78,"Impoundment1"
2017-10-21,7.65,"Impoundment1"
2017-10-22,7.32333,"Impoundment1"
2017-10-23,6.71333,"Impoundment1"
2017-10-24,5.19333,"Impoundment1"
2017-10-25,6.90667,"Impoundment1"
2017-10-26,7.74,"Impoundment1"
2017-10-27,8.02667,"Impoundment1"
2017-10-28,7.32333,"Impoundment1"
2017-10-29,7.13,"Impoundment1"
2017-10-30,7.17333,"Impoundment1"
2017-10-31,7.12333,"Impoundment1"
2017-11-01,6.75,"Impoundment1"
2017-11-02,6.21667,"Impoundment1"
2017-11-03,8.01333,"Impoundment1"
2017-11-04,7.68,"Impoundment1"
2017-11-05,7.75667,"Impoundment1"
2017-11-06,7.51333,"Impoundment1"
2017-11-07,6.44,"Impoundment1"
2017-11-08,5.6,"Impoundment1"
2017-11-09,7.88,"Impoundment1"
2017-11-10,7.40667,"Impoundment1"
2017-11-11,8.03667,"Impoundment1"
2017-11-12,9.16333,"Impoundment1"
2017-11-13,5.62667,"Impoundment1"
2017-11-14,2.37333,"Impoundment1"
2017-11-15,2.35667,"Impoundment1"
2017-11-16,2.34,"Impoundment1"
2017-11-17,1.88667,"Impoundment1"
2017-11-18,9.95667,"Impoundment1"
2017-11-19,9.14667,"Impoundment1"
2017-11-20,9.31,"Impoundment1"
2017-11-21,10.09,"Impoundment1"
2017-11-22,9.63333,"Impoundment1"
2017-11-23,9.23333,"Impoundment1"
2017-11-24,10.11,"Impoundment1"
2017-11-25,10.24,"Impoundment1"
2017-11-26,10.0933,"Impoundment1"
2017-11-27,10.0733,"Impoundment1"
2017-11-28,10.4467,"Impoundment1"
2017-11-29,10.2767,"Impoundment1"
2017-11-30,9.99,"Impoundment1"
2017-12-01,9.56667,"Impoundment1"
2017-12-02,9.26667,"Impoundment1"
2017-12-03,8.68333,"Impoundment1"
2017-12-04,7.7,"Impoundment1"
2017-12-05,8.58667,"Impoundment1"
2017-12-06,9.14667,"Impoundment1"
2017-12-07,8.99667,"Impoundment1"
2017-12-08,9.84667,"Impoundment1"
2017-12-09,10.4333,"Impoundment1"
